,TSNE_1,TSNE_2,ClusterName
236,46.8072,-2.0152626,SCGLU5
237,34.479427,-8.787068,SCGLU5
238,33.527702,-14.164923,SCGLU5
239,50.77468,-0.7571858,SCGLU5
240,38.025192,3.126372,SCGLU5
241,32.937912,-10.267822,SCGLU5
242,51.977478,5.383734,SCGLU5
243,32.203213,-9.64136,SCGLU5
244,32.34396,-5.433597,SCGLU5
245,47.847927,13.799789,SCGLU5
246,49.931442,2.5018735,SCGLU5
247,46.481262,4.8097825,SCGLU5
248,38.72768,-13.626659,SCGLU5
249,36.982594,-7.160706,SCGLU5
250,36.353813,0.79534656,SCGLU5
251,49.54228,4.4764752,SCGLU5
252,48.68011,-24.6395,SCGLU6
253,52.910362,-19.928291,SCGLU6
254,7.934282,13.824392,SCGLU6
255,44.832123,-26.485722,SCGLU6
256,-26.209578,-52.88608,SCGLU6
257,45.52181,-25.90115,SCGLU6
258,46.60257,-24.446512,SCGLU6
259,48.37228,-16.461964,SCGLU6
260,41.11285,-21.656494,SCGLU6
261,41.412193,-23.470924,SCGLU6
262,49.442467,-24.228954,SCGLU6
263,47.906017,-18.558352,SCGLU6
264,52.349308,-21.128088,SCGLU6
265,43.843098,-19.167953,SCGLU6
266,43.48378,-23.451096,SCGLU6
267,46.48263,-13.810325,SCGLU6
268,47.40619,-20.36004,SCGLU6
269,42.71637,-12.143576,SCGLU6
270,47.907658,-22.31636,SCGLU6
271,50.096916,-22.933332,SCGLU6
272,45.35146,-22.706745,SCGLU6
273,53.56625,-22.163267,SCGLU6
274,46.179802,-25.498169,SCGLU6
275,48.556274,-22.895763,SCGLU6
276,44.689514,-25.404108,SCGLU6
277,51.126785,-21.381662,SCGLU6
278,53.247322,-20.77381,SCGLU6
279,-26.835058,-52.327736,SCGLU6
280,48.75342,-16.38861,SCGLU6
281,43.98398,-25.49471,SCGLU6
282,-25.029758,-52.01038,SCGLU6
283,-26.438778,-53.50721,SCGLU6
284,41.09015,-23.15142,SCGLU6
285,48.83657,-23.815153,SCGLU6
286,48.54214,-24.922293,SCGLU6
287,43.816326,-21.95419,SCGLU6
288,52.042156,-19.943655,SCGLU6
289,43.006218,-23.018362,SCGLU6
290,-25.433455,-51.44027,SCGLU6
291,46.876205,-23.541649,SCGLU6
292,48.430244,-22.294172,SCGLU6
293,47.669785,-26.78159,SCGLU6
294,50.846607,-17.872522,SCGLU6
295,42.69049,-23.349586,SCGLU6
296,46.544197,-15.358435,SCGLU6
297,-30.890469,-50.570038,SCGLU6
298,45.040295,-26.441525,SCGLU6
299,48.939415,-18.826578,SCGLU6
300,48.056034,-23.465557,SCGLU6
301,46.616932,-26.75796,SCGLU6
302,46.582706,-22.217058,SCGLU6
303,48.069996,-25.009632,SCGLU6
304,46.224777,-5.8191557,SCGLU6
305,47.48153,14.524345,SCGLU6
306,52.194153,-22.459366,SCGLU6
307,41.189323,-23.08842,SCGLU6
308,49.419407,-23.101847,SCGLU6
309,45.571163,-25.281376,SCGLU6
310,46.173687,-20.898026,SCGLU6
311,42.48676,-22.71221,SCGLU6
312,46.120556,-21.601562,SCGLU6
313,49.460545,-24.99364,SCGLU6
314,44.774353,-21.569014,SCGLU6
315,46.510204,-14.627303,SCGLU6
316,46.636967,-23.198332,SCGLU6
317,49.940834,-16.145569,SCGLU6
318,44.892395,-22.202024,SCGLU6
319,51.73208,-20.61405,SCGLU6
320,45.839245,-15.889408,SCGLU6
321,11.872286,0.844645,SCGLU6
322,1.8355261,36.550987,SCGLU6
323,49.063057,-19.330282,SCGLU6
324,-0.692185,26.440622,SCGLU6
325,42.120716,-22.058346,SCGLU6
326,-34.302593,-43.801895,SCGLU6
327,44.529778,-24.544128,SCGLU6
328,13.458176,1.2661318,SCGLU6
329,46.650192,-14.734861,SCGLU6
330,-25.250668,-53.613316,SCGLU6
331,53.57287,-22.159391,SCGLU6
332,45.895565,-24.657024,SCGLU6
333,43.18311,-24.43006,SCGLU6
334,49.92141,-16.595573,SCGLU6
335,46.500313,-26.275177,SCGLU6
336,45.561317,-23.000257,SCGLU6
337,46.849983,-13.029253,SCGLU6
338,50.14756,-22.199223,SCGLU6
339,45.469154,-19.525547,SCGLU6
340,44.558704,-19.936478,SCGLU6
341,1.937194,23.30286,SCGLU6
342,43.77138,-22.714228,SCGLU6
343,-0.4757218,26.253084,SCGLU6
344,46.263798,-5.1019826,SCGLU6
345,50.614773,-19.06993,SCGLU6
