entity_id,state,last_changed
sensor.bed_temperature,24.2,2025-06-01T16:00:00.000Z
sensor.bed_temperature,24.2,2025-06-01T17:00:00.000Z
sensor.bed_temperature,24.26242909288889,2025-06-01T18:00:00.000Z
sensor.bed_temperature,24.424872531666665,2025-06-01T19:00:00.000Z
sensor.bed_temperature,24.562443638583336,2025-06-01T20:00:00.000Z
sensor.bed_temperature,24.66245059969444,2025-06-01T21:00:00.000Z
sensor.bed_temperature,24.712457822027776,2025-06-01T22:00:00.000Z
sensor.bed_temperature,24.73753521027778,2025-06-01T23:00:00.000Z
sensor.bed_temperature,24.7,2025-06-02T00:00:00.000Z
sensor.bed_temperature,24.637521118527776,2025-06-02T01:00:00.000Z
sensor.bed_temperature,24.53751380861111,2025-06-02T02:00:00.000Z
sensor.bed_temperature,24.437506834805557,2025-06-02T03:00:00.000Z
sensor.bed_temperature,24.274999158277776,2025-06-02T04:00:00.000Z
sensor.bed_temperature,24.074984435,2025-06-02T05:00:00.000Z
sensor.bed_temperature,23.937485310472223,2025-06-02T06:00:00.000Z
sensor.bed_temperature,23.837478250111108,2025-06-02T07:00:00.000Z
sensor.bed_temperature,23.737471063305552,2025-06-02T08:00:00.000Z
sensor.bed_temperature,23.7,2025-06-02T09:00:00.000Z
sensor.bed_temperature,23.637456629972224,2025-06-02T10:00:00.000Z
sensor.bed_temperature,23.537449489583334,2025-06-02T11:00:00.000Z
sensor.bed_temperature,23.5,2025-06-02T12:00:00.000Z
sensor.bed_temperature,23.5,2025-06-02T13:00:00.000Z
sensor.bed_temperature,23.437428574527775,2025-06-02T14:00:00.000Z
sensor.bed_temperature,23.46257875727778,2025-06-02T15:00:00.000Z
sensor.bed_temperature,23.56258591741667,2025-06-02T16:00:00.000Z
sensor.bed_temperature,23.85037276866667,2025-06-02T17:00:00.000Z
sensor.bed_temperature,24.250400965777775,2025-06-02T18:00:00.000Z
sensor.bed_temperature,24.587822107916665,2025-06-02T19:00:00.000Z
sensor.bed_temperature,24.82522896822222,2025-06-02T20:00:00.000Z
sensor.bed_temperature,24.899999999999995,2025-06-02T21:00:00.000Z
sensor.bed_temperature,24.83737271336111,2025-06-02T22:00:00.000Z
sensor.bed_temperature,24.8,2025-06-02T23:00:00.000Z
sensor.bed_temperature,24.737356939250002,2025-06-03T00:00:00.000Z
